,pdb_name,processed_path,raw_path,oligomeric_count,oligomeric_detail,resolution,structure_method,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,cluster
17943,3pvh,/wynton/group/kortemme/alexjli/data/framediff/pv/3pvh.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/3pvh.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,342,153,0.3071895424836601,0.5424836601307189,0.1503267973856209,1.4904188484033385,42938
17945,7pvp,/wynton/group/kortemme/alexjli/data/framediff/pv/7pvp.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/7pvp.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,376,281,0.4555160142348754,0.0,0.5444839857651246,1.742451203577171,1073
17946,7pvv,/wynton/group/kortemme/alexjli/data/framediff/pv/7pvv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/7pvv.cif,1,monomeric,1.82,x-ray diffraction,1,homomer,99,57,0.4912280701754385,0.0526315789473684,0.4561403508771929,1.082235329166921,397
17949,1pvx,/wynton/group/kortemme/alexjli/data/framediff/pv/1pvx.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/1pvx.cif,1,monomeric,1.59,x-ray diffraction,1,homomer,322,194,0.3298969072164948,0.0515463917525773,0.6185567010309279,1.551496203290687,829
17950,2pvn,/wynton/group/kortemme/alexjli/data/framediff/pv/2pvn.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/2pvn.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,441,328,0.4329268292682927,0.4146341463414634,0.1524390243902439,2.034753925320385,507
17964,4pvg,/wynton/group/kortemme/alexjli/data/framediff/pv/4pvg.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/4pvg.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,283,264,0.4469696969696969,0.3257575757575757,0.2272727272727272,1.8015659695671016,203
17971,1pvl,/wynton/group/kortemme/alexjli/data/framediff/pv/1pvl.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/1pvl.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,468,298,0.3758389261744966,0.0335570469798657,0.5906040268456376,2.247560335010709,2264
17975,2pv4,/wynton/group/kortemme/alexjli/data/framediff/pv/2pv4.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/2pv4.cif,1,monomeric,1.95,x-ray diffraction,1,homomer,218,145,0.2206896551724138,0.7793103448275862,0.0,1.6004523220842313,91411
17977,4pv0,/wynton/group/kortemme/alexjli/data/framediff/pv/4pv0.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/4pv0.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,345,268,0.3694029850746269,0.4067164179104477,0.2238805970149253,1.8984660075403508,1
17986,7pvr,/wynton/group/kortemme/alexjli/data/framediff/pv/7pvr.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/7pvr.cif,1,monomeric,1.65,x-ray diffraction,1,homomer,126,58,0.4482758620689655,0.0517241379310344,0.5,1.06750433638063,397
17991,2pvb,/wynton/group/kortemme/alexjli/data/framediff/pv/2pvb.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/2pvb.cif,1,monomeric,0.91,x-ray diffraction,1,homomer,324,107,0.411214953271028,0.5700934579439252,0.0186915887850467,1.3338400048370729,1347
17992,7pvy,/wynton/group/kortemme/alexjli/data/framediff/pv/7pvy.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/7pvy.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,105,56,0.4821428571428571,0.0535714285714285,0.4642857142857143,1.011528823560626,397
18001,2pvh,/wynton/group/kortemme/alexjli/data/framediff/pv/2pvh.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/2pvh.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,490,328,0.423780487804878,0.4268292682926829,0.149390243902439,2.030234306422677,507
18005,2pvu,/wynton/group/kortemme/alexjli/data/framediff/pv/2pvu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/2pvu.cif,1,monomeric,1.79,x-ray diffraction,1,homomer,393,239,0.3723849372384937,0.3807531380753138,0.2343096234309623,1.7888937662887707,1020
18024,2pvt,/wynton/group/kortemme/alexjli/data/framediff/pv/2pvt.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/pv/2pvt.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,240,121,0.4297520661157025,0.4793388429752066,0.0909090909090909,1.4823543320182069,148
18026,1zqw,/wynton/group/kortemme/alexjli/data/framediff/zq/1zqw.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/1zqw.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,346,242,0.3884297520661157,0.4380165289256198,0.1735537190082644,2.031037056963766,8746
18027,1zqv,/wynton/group/kortemme/alexjli/data/framediff/zq/1zqv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/1zqv.cif,1,monomeric,2.7,x-ray diffraction,1,homomer,349,242,0.4338842975206611,0.4090909090909091,0.1570247933884297,2.0323862587177346,8746
18031,2zq4,/wynton/group/kortemme/alexjli/data/framediff/zq/2zq4.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zq4.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,208,129,0.4651162790697674,0.4263565891472868,0.1085271317829457,1.4066691200188612,43
18032,2zqe,/wynton/group/kortemme/alexjli/data/framediff/zq/2zqe.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zqe.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,184,80,0.35,0.4,0.25,1.1954850211581285,42661
18035,2zq3,/wynton/group/kortemme/alexjli/data/framediff/zq/2zq3.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zq3.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,302,129,0.4728682170542636,0.4186046511627907,0.1085271317829457,1.4462012827357036,43
18037,3zqt,/wynton/group/kortemme/alexjli/data/framediff/zq/3zqt.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/3zqt.cif,1,monomeric,2.34,x-ray diffraction,1,homomer,279,250,0.28,0.668,0.052,1.8210991423444824,899
18040,6zqo,/wynton/group/kortemme/alexjli/data/framediff/zq/6zqo.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/6zqo.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,260,230,0.391304347826087,0.1,0.5043478260869565,1.7275349473315431,133
18041,3zq7,/wynton/group/kortemme/alexjli/data/framediff/zq/3zq7.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/3zq7.cif,1,monomeric,2.5,x-ray diffraction,1,homomer,124,101,0.4158415841584158,0.3465346534653465,0.2376237623762376,1.3118642381121917,4370
18042,7zq2,/wynton/group/kortemme/alexjli/data/framediff/zq/7zq2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/7zq2.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,346,241,0.5435684647302904,0.0746887966804979,0.3817427385892116,1.7071159899322987,4378
18043,4zq3,/wynton/group/kortemme/alexjli/data/framediff/zq/4zq3.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/4zq3.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,215,129,0.3953488372093023,0.2868217054263566,0.3178294573643411,1.406131809624268,649
18046,7zq0,/wynton/group/kortemme/alexjli/data/framediff/zq/7zq0.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/7zq0.cif,1,monomeric,1.9,x-ray diffraction,1,homomer,435,189,0.328042328042328,0.0476190476190476,0.6243386243386243,1.5680798878381517,829
18047,5zqm,/wynton/group/kortemme/alexjli/data/framediff/zq/5zqm.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/5zqm.cif,1,monomeric,2.9,x-ray diffraction,1,homomer,299,290,0.4,0.496551724137931,0.1034482758620689,2.2418388124488,601
18052,6zq2,/wynton/group/kortemme/alexjli/data/framediff/zq/6zq2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/6zq2.cif,1,monomeric,1.29,x-ray diffraction,1,homomer,447,223,0.5381165919282511,0.1031390134529148,0.358744394618834,1.6142414284874411,6
18059,4zqq,/wynton/group/kortemme/alexjli/data/framediff/zq/4zqq.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/4zqq.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,421,181,0.3425414364640884,0.5303867403314917,0.1270718232044199,1.6723482584154823,1075
18060,7zqx,/wynton/group/kortemme/alexjli/data/framediff/zq/7zqx.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/7zqx.cif,1,monomeric,1.05,x-ray diffraction,1,homomer,403,138,0.3550724637681159,0.0217391304347826,0.6231884057971014,1.4911481040503554,626
18061,2zqs,/wynton/group/kortemme/alexjli/data/framediff/zq/2zqs.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zqs.cif,1,monomeric,1.902,x-ray diffraction,1,homomer,284,153,0.5228758169934641,0.2418300653594771,0.2352941176470588,1.6065100607295992,1784
18070,2zq2,/wynton/group/kortemme/alexjli/data/framediff/zq/2zq2.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zq2.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,498,223,0.547085201793722,0.1031390134529148,0.3497757847533632,1.6613718493855456,6
18075,1zqx,/wynton/group/kortemme/alexjli/data/framediff/zq/1zqx.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/1zqx.cif,1,monomeric,2.5,x-ray diffraction,1,homomer,344,242,0.4132231404958678,0.4214876033057851,0.1652892561983471,2.0305572106356338,8746
18076,7zqe,/wynton/group/kortemme/alexjli/data/framediff/zq/7zqe.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/7zqe.cif,1,monomeric,2.55,electron microscopy,1,homomer,99,98,0.5306122448979592,0.0612244897959183,0.4081632653061224,1.2214315128018502,5023
18080,1zqz,/wynton/group/kortemme/alexjli/data/framediff/zq/1zqz.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/1zqz.cif,1,monomeric,2.7,x-ray diffraction,1,homomer,346,242,0.4132231404958678,0.4214876033057851,0.1652892561983471,2.0139320030005035,8746
18082,1zqu,/wynton/group/kortemme/alexjli/data/framediff/zq/1zqu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/1zqu.cif,1,monomeric,2.6,x-ray diffraction,1,homomer,347,242,0.3884297520661157,0.4380165289256198,0.1735537190082644,2.030981100978008,8746
18083,3zqx,/wynton/group/kortemme/alexjli/data/framediff/zq/3zqx.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/3zqx.cif,1,monomeric,1.04,x-ray diffraction,1,homomer,386,146,0.4726027397260274,0.0821917808219178,0.4452054794520548,1.5241571143850947,5975
18085,7zqg,/wynton/group/kortemme/alexjli/data/framediff/zq/7zqg.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/7zqg.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,358,247,0.5101214574898786,0.0728744939271255,0.4170040485829959,1.6450606749193906,4378
18086,4zqv,/wynton/group/kortemme/alexjli/data/framediff/zq/4zqv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/4zqv.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,295,165,0.3636363636363636,0.3696969696969697,0.2666666666666666,1.5576204707828396,19414
18087,3zqw,/wynton/group/kortemme/alexjli/data/framediff/zq/3zqw.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/3zqw.cif,1,monomeric,1.08,x-ray diffraction,1,homomer,451,153,0.4183006535947712,0.0784313725490196,0.5032679738562091,1.5113025675562912,5975
18090,2zqu,/wynton/group/kortemme/alexjli/data/framediff/zq/2zqu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zqu.cif,1,monomeric,2.5,x-ray diffraction,1,homomer,312,153,0.5098039215686274,0.2418300653594771,0.2483660130718954,1.6120390949522985,1784
18092,1zqy,/wynton/group/kortemme/alexjli/data/framediff/zq/1zqy.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/1zqy.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,344,242,0.4049586776859504,0.4297520661157025,0.1652892561983471,2.032422447601109,8746
18093,5zqa,/wynton/group/kortemme/alexjli/data/framediff/zq/5zqa.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/5zqa.cif,1,monomeric,1.55,x-ray diffraction,1,homomer,416,248,0.3870967741935484,0.375,0.2379032258064516,1.732362616851667,8757
18094,6zqp,/wynton/group/kortemme/alexjli/data/framediff/zq/6zqp.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/6zqp.cif,1,monomeric,1.6,x-ray diffraction,1,homomer,481,193,0.4974093264248704,0.0621761658031088,0.4404145077720207,1.634010039050367,43944
18099,6zq3,/wynton/group/kortemme/alexjli/data/framediff/zq/6zq3.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/6zq3.cif,1,monomeric,2.4,x-ray diffraction,1,homomer,236,212,0.4811320754716981,0.3066037735849056,0.2122641509433962,1.6193172841403285,106
18103,2zqv,/wynton/group/kortemme/alexjli/data/framediff/zq/2zqv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zqv.cif,1,monomeric,2.498,x-ray diffraction,1,homomer,258,153,0.4836601307189542,0.2549019607843137,0.261437908496732,1.6113505296435275,1784
18108,2zq1,/wynton/group/kortemme/alexjli/data/framediff/zq/2zq1.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zq1.cif,1,monomeric,1.68,x-ray diffraction,1,homomer,396,223,0.5336322869955157,0.1076233183856502,0.358744394618834,1.629992473986719,6
18110,2zqt,/wynton/group/kortemme/alexjli/data/framediff/zq/2zqt.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/zq/2zqt.cif,1,monomeric,1.46,x-ray diffraction,1,homomer,334,153,0.4967320261437908,0.2549019607843137,0.2483660130718954,1.6163295516775251,1784
18111,3edu,/wynton/group/kortemme/alexjli/data/framediff/ed/3edu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/3edu.cif,1,monomeric,2.1,x-ray diffraction,1,homomer,327,191,0.1413612565445026,0.8586387434554974,0.0,2.6318533939502653,58056
18116,8edk,/wynton/group/kortemme/alexjli/data/framediff/ed/8edk.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/8edk.cif,1,monomeric,2.5,x-ray diffraction,2,heteromer,453,412,0.5970873786407767,0.0922330097087378,0.3106796116504854,3.632031488627966,4972
18117,5edj,/wynton/group/kortemme/alexjli/data/framediff/ed/5edj.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edj.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,354,224,0.4464285714285714,0.1785714285714285,0.375,1.9345288347170488,59381
18119,7ed0,/wynton/group/kortemme/alexjli/data/framediff/ed/7ed0.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/7ed0.cif,1,monomeric,1.65,x-ray diffraction,1,homomer,330,227,0.3744493392070485,0.3303964757709251,0.2951541850220264,1.7055625360436113,6040
18120,1edu,/wynton/group/kortemme/alexjli/data/framediff/ed/1edu.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/1edu.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,216,149,0.2684563758389262,0.7181208053691275,0.0134228187919463,1.5684390349955424,12910
18121,8edz,/wynton/group/kortemme/alexjli/data/framediff/ed/8edz.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/8edz.cif,1,monomeric,2.65,x-ray diffraction,1,homomer,203,178,0.3370786516853932,0.5337078651685393,0.1292134831460674,1.5950860001435438,1075
18122,8edc,/wynton/group/kortemme/alexjli/data/framediff/ed/8edc.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/8edc.cif,1,monomeric,2.89,x-ray diffraction,2,heteromer,203,198,0.4545454545454545,0.0606060606060606,0.4848484848484848,2.64251509102811,44614
18124,1edd,/wynton/group/kortemme/alexjli/data/framediff/ed/1edd.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/1edd.cif,1,monomeric,2.19,x-ray diffraction,1,homomer,483,310,0.432258064516129,0.4258064516129032,0.1419354838709677,1.8004663757725758,1035
18125,3edi,/wynton/group/kortemme/alexjli/data/framediff/ed/3edi.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/3edi.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,485,195,0.5333333333333333,0.3128205128205128,0.1538461538461538,1.744948750916162,6644
18126,5edp,/wynton/group/kortemme/alexjli/data/framediff/ed/5edp.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edp.cif,1,monomeric,2.9,x-ray diffraction,1,homomer,295,295,0.4644067796610169,0.3694915254237288,0.1661016949152542,2.0047117562249888,1
18128,5edc,/wynton/group/kortemme/alexjli/data/framediff/ed/5edc.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edc.cif,1,monomeric,1.24,x-ray diffraction,1,homomer,262,133,0.2631578947368421,0.1654135338345864,0.5714285714285714,1.4232541722118934,124
18129,8edd,/wynton/group/kortemme/alexjli/data/framediff/ed/8edd.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/8edd.cif,1,monomeric,1.47,x-ray diffraction,1,homomer,499,296,0.429054054054054,0.4189189189189189,0.152027027027027,1.8712747413683253,687
18131,6eda,/wynton/group/kortemme/alexjli/data/framediff/ed/6eda.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6eda.cif,1,monomeric,1.88,x-ray diffraction,1,homomer,300,257,0.5408560311284046,0.159533073929961,0.2996108949416342,1.7372210127689167,61
18132,6edg,/wynton/group/kortemme/alexjli/data/framediff/ed/6edg.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6edg.cif,1,monomeric,1.47,x-ray diffraction,1,homomer,276,213,0.5117370892018779,0.2863849765258216,0.2065727699530516,1.6894417844002134,6641
18135,6edv,/wynton/group/kortemme/alexjli/data/framediff/ed/6edv.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6edv.cif,1,monomeric,1.35,x-ray diffraction,1,homomer,343,184,0.3967391304347826,0.3532608695652174,0.25,1.5891996882349595,14426
18136,6edl,/wynton/group/kortemme/alexjli/data/framediff/ed/6edl.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6edl.cif,1,monomeric,2.8,x-ray diffraction,1,homomer,297,282,0.4290780141843971,0.3971631205673759,0.1737588652482269,1.951307965464828,1
18139,5edb,/wynton/group/kortemme/alexjli/data/framediff/ed/5edb.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edb.cif,1,monomeric,1.18,x-ray diffraction,1,homomer,306,134,0.2835820895522388,0.1492537313432835,0.5671641791044776,1.4463722229534102,124
18141,5ed8,/wynton/group/kortemme/alexjli/data/framediff/ed/5ed8.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5ed8.cif,1,monomeric,2.5,x-ray diffraction,1,homomer,322,245,0.4408163265306122,0.2408163265306122,0.3183673469387755,1.9580472414735848,8445
18142,3edb,/wynton/group/kortemme/alexjli/data/framediff/ed/3edb.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/3edb.cif,1,monomeric,1.21,x-ray diffraction,1,homomer,325,153,0.2091503267973856,0.7908496732026143,0.0,1.55441021095044,224
18144,3eda,/wynton/group/kortemme/alexjli/data/framediff/ed/3eda.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/3eda.cif,1,monomeric,1.21,x-ray diffraction,1,homomer,327,153,0.2156862745098039,0.7843137254901961,0.0,1.554243981444172,224
18148,5edq,/wynton/group/kortemme/alexjli/data/framediff/ed/5edq.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edq.cif,1,monomeric,2.8,x-ray diffraction,1,homomer,299,298,0.4463087248322148,0.3859060402684564,0.1677852348993288,2.004594806673343,1
18149,3ed9,/wynton/group/kortemme/alexjli/data/framediff/ed/3ed9.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/3ed9.cif,1,monomeric,1.21,x-ray diffraction,1,homomer,311,153,0.2091503267973856,0.7908496732026143,0.0,1.5520995309218866,224
18150,2edc,/wynton/group/kortemme/alexjli/data/framediff/ed/2edc.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/2edc.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,436,310,0.4129032258064516,0.4193548387096774,0.1677419354838709,1.8054584526976472,1035
18151,3ed5,/wynton/group/kortemme/alexjli/data/framediff/ed/3ed5.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/3ed5.cif,1,monomeric,1.72,x-ray diffraction,1,homomer,433,231,0.3722943722943723,0.5021645021645021,0.1298701298701298,1.8350120246898585,19564
18152,6edk,/wynton/group/kortemme/alexjli/data/framediff/ed/6edk.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6edk.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,302,193,0.4715025906735751,0.3316062176165803,0.1968911917098445,1.747319310687338,33569
18157,1edb,/wynton/group/kortemme/alexjli/data/framediff/ed/1edb.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/1edb.cif,1,monomeric,2.01,x-ray diffraction,1,homomer,502,310,0.4387096774193548,0.4193548387096774,0.1419354838709677,1.8107766955321,1035
18158,5edl,/wynton/group/kortemme/alexjli/data/framediff/ed/5edl.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edl.cif,1,monomeric,1.95,x-ray diffraction,1,homomer,274,197,0.1979695431472081,0.8020304568527918,0.0,1.7952791813012114,33381
18159,5edf,/wynton/group/kortemme/alexjli/data/framediff/ed/5edf.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edf.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,502,224,0.4732142857142857,0.1785714285714285,0.3482142857142857,1.9292425939823572,59381
18160,6edf,/wynton/group/kortemme/alexjli/data/framediff/ed/6edf.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6edf.cif,1,monomeric,1.4,x-ray diffraction,1,homomer,153,77,0.4935064935064935,0.1688311688311688,0.3376623376623376,1.364514765533273,397
18162,5ed7,/wynton/group/kortemme/alexjli/data/framediff/ed/5ed7.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5ed7.cif,1,monomeric,2.72,x-ray diffraction,1,homomer,260,252,0.3293650793650793,0.6547619047619048,0.0158730158730158,1.9368515165096225,95535
18163,5edr,/wynton/group/kortemme/alexjli/data/framediff/ed/5edr.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/5edr.cif,1,monomeric,2.6,x-ray diffraction,1,homomer,357,299,0.4414715719063545,0.3946488294314381,0.1638795986622073,2.0157310689853296,1
18165,6edx,/wynton/group/kortemme/alexjli/data/framediff/ed/6edx.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6edx.cif,1,monomeric,2.009,x-ray diffraction,1,homomer,136,114,0.3070175438596491,0.4210526315789473,0.2719298245614035,1.4823008562103943,10428
18166,6ede,/wynton/group/kortemme/alexjli/data/framediff/ed/6ede.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/ed/6ede.cif,1,monomeric,1.55,x-ray diffraction,1,homomer,380,178,0.4213483146067415,0.3764044943820224,0.2022471910112359,1.7421671047228473,2398
18168,7aul,/wynton/group/kortemme/alexjli/data/framediff/au/7aul.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/7aul.cif,1,monomeric,1.85,x-ray diffraction,1,homomer,217,168,0.4404761904761904,0.1964285714285714,0.3630952380952381,1.7008486977338224,9425
18172,3auz,/wynton/group/kortemme/alexjli/data/framediff/au/3auz.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/3auz.cif,1,monomeric,3.2,x-ray diffraction,1,homomer,319,316,0.4462025316455696,0.3227848101265823,0.2310126582278481,2.1854460077998525,6928
18173,2aub,/wynton/group/kortemme/alexjli/data/framediff/au/2aub.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/2aub.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,185,129,0.4728682170542636,0.4186046511627907,0.1085271317829457,1.404692703583469,43
18175,7aum,/wynton/group/kortemme/alexjli/data/framediff/au/7aum.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/7aum.cif,1,monomeric,2.07,x-ray diffraction,1,homomer,201,167,0.4131736526946107,0.2215568862275449,0.3652694610778443,1.6991959873204452,9425
18178,3au7,/wynton/group/kortemme/alexjli/data/framediff/au/3au7.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/3au7.cif,1,monomeric,2.6,x-ray diffraction,1,homomer,374,355,0.3971830985915493,0.276056338028169,0.3267605633802817,2.1944653424639555,5614
18179,2auj,/wynton/group/kortemme/alexjli/data/framediff/au/2auj.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/2auj.cif,1,monomeric,2.7,x-ray diffraction,1,homomer,298,298,0.4295302013422818,0.046979865771812,0.5234899328859061,2.637916648912997,89621
18183,5aut,/wynton/group/kortemme/alexjli/data/framediff/au/5aut.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/5aut.cif,1,monomeric,1.7,x-ray diffraction,1,homomer,492,274,0.4635036496350365,0.3357664233576642,0.2007299270072992,1.9601305541582732,1
18186,1auq,/wynton/group/kortemme/alexjli/data/framediff/au/1auq.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/1auq.cif,1,monomeric,2.3,x-ray diffraction,1,homomer,300,208,0.4038461538461538,0.3798076923076923,0.2163461538461538,1.6488005717827563,7562
18189,3aur,/wynton/group/kortemme/alexjli/data/framediff/au/3aur.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/3aur.cif,1,monomeric,2.2,x-ray diffraction,1,homomer,329,253,0.2964426877470356,0.6758893280632411,0.0276679841897233,1.8688906018376048,825
18190,7auk,/wynton/group/kortemme/alexjli/data/framediff/au/7auk.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/7auk.cif,1,monomeric,2.0,x-ray diffraction,1,homomer,218,168,0.4464285714285714,0.1904761904761904,0.3630952380952381,1.6980636743260624,9425
18192,6au3,/wynton/group/kortemme/alexjli/data/framediff/au/6au3.pkl,/wynton/group/kortemme/alexjli/databases/PDB/mmCIF/au/6au3.cif,1,monomeric,1.8,x-ray diffraction,1,homomer,335,206,0.4029126213592233,0.1262135922330097,0.470873786407767,1.9229035384720865,6477
